Property_Type,Price,Sale_Date,Old_New,Town_City,source_file,Sale_Year,Type_Description,type_label,city_label,Market_Segment,unscaled_price,scaled_features,final_features
T,240000.0,2013-11-04,N,ENFIELD,uk_property_full.csv,2013,Terraced,0.0,88.0,Standard,[240000.0],[0.006103864945596369],"[0.006103864945596369,88.0]"
F,158000.0,2013-03-28,N,BROMLEY,uk_property_full.csv,2013,,3.0,108.0,Standard,[158000.0],[-0.07747120498915867],"[-0.07747120498915867,108.0]"
F,1400000.0,2013-12-03,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[1400000.0],[1.1883853420713992],"[1.1883853420713992,0.0]"
T,345000.0,2013-08-09,N,ILFORD,uk_property_full.csv,2013,Terraced,0.0,81.0,Standard,[345000.0],[0.11312072278888026],"[0.11312072278888026,81.0]"
T,250000.0,2013-12-10,N,BEXLEYHEATH,uk_property_full.csv,2013,Terraced,0.0,321.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,321.0]"
F,285000.0,2013-09-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[285000.0],[0.05196823259271804],"[0.05196823259271804,0.0]"
D,908000.0,2013-06-12,N,HORNCHURCH,uk_property_full.csv,2013,Detached,2.0,221.0,Premium,[908000.0],[0.6869349224628691],"[0.6869349224628691,221.0]"
F,400000.0,2013-07-23,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[400000.0],[0.1691771721353623],"[0.1691771721353623,0.0]"
T,310000.0,2013-12-19,N,HOUNSLOW,uk_property_full.csv,2013,Terraced,0.0,271.0,Standard,[310000.0],[0.07744843684111896],"[0.07744843684111896,271.0]"
F,239000.0,2013-07-03,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[239000.0],[0.005084656775660332],"[0.005084656775660332,0.0]"
T,496950.0,2013-12-11,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[496950.0],[0.26798940421066114],"[0.26798940421066114,0.0]"
F,213850.0,2013-09-12,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[213850.0],[-0.020548428698231],"[-0.020548428698231,0.0]"
F,230000.0,2013-02-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[230000.0],[-0.004088216753764002],"[-0.004088216753764002,0.0]"
S,390000.0,2013-02-12,N,ORPINGTON,uk_property_full.csv,2013,Semi-Detached,1.0,151.0,Standard,[390000.0],[0.15898509043600192],"[0.15898509043600192,151.0]"
T,750000.0,2013-09-20,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[750000.0],[0.5259000316129753],"[0.5259000316129753,0.0]"
F,177000.0,2013-11-29,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[177000.0],[-0.058106249760373964],"[-0.058106249760373964,0.0]"
F,170000.0,2013-04-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[170000.0],[-0.06524070694992623],"[-0.06524070694992623,0.0]"
F,182250.0,2013-02-22,N,BECKENHAM,uk_property_full.csv,2013,,3.0,230.0,Standard,[182250.0],[-0.05275540686820977],"[-0.05275540686820977,230.0]"
S,440000.0,2013-07-30,N,BARNET,uk_property_full.csv,2013,Semi-Detached,1.0,219.0,Standard,[440000.0],[0.2099454989328038],"[0.2099454989328038,219.0]"
F,325000.0,2013-02-12,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[325000.0],[0.09273655939015951],"[0.09273655939015951,0.0]"
F,166000.0,2013-04-05,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[166000.0],[-0.06931753962967037],"[-0.06931753962967037,0.0]"
F,1850000.0,2013-08-19,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[1850000.0],[1.647029018542616],"[1.647029018542616,0.0]"
F,160000.0,2013-06-28,N,MITCHAM,uk_property_full.csv,2013,,3.0,311.0,Standard,[160000.0],[-0.0754327886492866],"[-0.0754327886492866,311.0]"
F,580000.0,2013-11-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[580000.0],[0.352634642723849],"[0.352634642723849,0.0]"
F,637500.0,2013-07-25,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[637500.0],[0.41123911249517114],"[0.41123911249517114,0.0]"
F,197000.0,2013-07-02,N,SUTTON,uk_property_full.csv,2013,,3.0,127.0,Standard,[197000.0],[-0.03772208636165322],"[-0.03772208636165322,127.0]"
D,1800000.0,2013-06-17,N,KESTON,uk_property_full.csv,2013,Detached,2.0,1028.0,Premium,[1800000.0],[1.5960686100458141],"[1.5960686100458141,1028.0]"
T,455000.0,2013-11-27,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[455000.0],[0.22523362148184434],"[0.22523362148184434,0.0]"
F,686000.0,2013-01-11,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[686000.0],[0.46067070873706895],"[0.46067070873706895,0.0]"
D,445000.0,2013-03-26,N,RUISLIP,uk_property_full.csv,2013,Detached,2.0,288.0,Standard,[445000.0],[0.21504153978248397],"[0.21504153978248397,288.0]"
F,740000.0,2013-05-24,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[740000.0],[0.5157079499136149],"[0.5157079499136149,0.0]"
S,680000.0,2013-11-15,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Premium,[680000.0],[0.4545554597174527],"[0.4545554597174527,0.0]"
T,320000.0,2013-10-14,N,MORDEN,uk_property_full.csv,2013,Terraced,0.0,487.0,Standard,[320000.0],[0.08764051854047933],"[0.08764051854047933,487.0]"
S,295000.0,2013-01-25,N,ORPINGTON,uk_property_full.csv,2013,Semi-Detached,1.0,151.0,Standard,[295000.0],[0.062160314292078404],"[0.062160314292078404,151.0]"
F,327000.0,2013-10-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[327000.0],[0.09477497573003159],"[0.09477497573003159,0.0]"
T,423995.0,2013-11-06,Y,BROMLEY,uk_property_full.csv,2013,Terraced,0.0,108.0,Standard,[423995.0],[0.1936330721729775],"[0.1936330721729775,108.0]"
F,265000.0,2013-01-08,N,KINGSTON UPON THAMES,uk_property_full.csv,2013,,3.0,227.0,Standard,[265000.0],[0.0315840691939973],"[0.0315840691939973,227.0]"
F,121000.0,2013-02-11,N,ILFORD,uk_property_full.csv,2013,,3.0,81.0,Budget,[121000.0],[-0.11518190727679205],"[-0.11518190727679205,81.0]"
S,1300000.0,2013-04-19,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Premium,[1300000.0],[1.0864645250777956],"[1.0864645250777956,0.0]"
F,467750.0,2013-04-02,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[467750.0],[0.2382285256485288],"[0.2382285256485288,0.0]"
T,790000.0,2013-06-26,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[790000.0],[0.5666683584104167],"[0.5666683584104167,0.0]"
T,218500.0,2013-03-22,N,ILFORD,uk_property_full.csv,2013,Terraced,0.0,81.0,Standard,[218500.0],[-0.01580911070802843],"[-0.01580911070802843,81.0]"
T,450000.0,2013-02-20,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[450000.0],[0.22013758063216415],"[0.22013758063216415,0.0]"
F,331000.0,2013-04-25,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[331000.0],[0.09885180840977574],"[0.09885180840977574,0.0]"
F,376000.0,2013-07-23,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[376000.0],[0.1447161760568974],"[0.1447161760568974,0.0]"
T,293000.0,2013-01-25,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[293000.0],[0.060121897952206335],"[0.060121897952206335,0.0]"
F,565000.0,2013-08-16,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[565000.0],[0.33734652017480843],"[0.33734652017480843,0.0]"
F,250000.0,2013-06-14,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,0.0]"
F,336500.0,2013-07-25,N,BRENTFORD,uk_property_full.csv,2013,,3.0,595.0,Standard,[336500.0],[0.10445745334442394],"[0.10445745334442394,595.0]"
F,230000.0,2013-02-25,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[230000.0],[-0.004088216753764002],"[-0.004088216753764002,0.0]"
T,245000.0,2013-10-25,N,WESTERHAM,uk_property_full.csv,2013,Terraced,0.0,631.0,Standard,[245000.0],[0.011199905795276554],"[0.011199905795276554,631.0]"
F,366000.0,2013-10-18,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[366000.0],[0.13452409435753704],"[0.13452409435753704,0.0]"
F,425000.0,2013-06-07,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[425000.0],[0.19465737638376324],"[0.19465737638376324,0.0]"
T,250000.0,2013-10-18,N,ROMFORD,uk_property_full.csv,2013,Terraced,0.0,66.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,66.0]"
F,720000.0,2013-07-19,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[720000.0],[0.49532378651489417],"[0.49532378651489417,0.0]"
T,928612.0,2013-05-03,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[928612.0],[0.7079428412615908],"[0.7079428412615908,0.0]"
F,370000.0,2013-05-31,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[370000.0],[0.1386009270372812],"[0.1386009270372812,0.0]"
F,1850000.0,2013-05-17,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[1850000.0],[1.647029018542616],"[1.647029018542616,0.0]"
F,173000.0,2013-05-31,N,UXBRIDGE,uk_property_full.csv,2013,,3.0,173.0,Standard,[173000.0],[-0.062183082440118116],"[-0.062183082440118116,173.0]"
F,625000.0,2013-08-01,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[625000.0],[0.3984990103709707],"[0.3984990103709707,0.0]"
T,388000.0,2013-02-13,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[388000.0],[0.15694667409612986],"[0.15694667409612986,0.0]"
F,345000.0,2013-11-07,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[345000.0],[0.11312072278888026],"[0.11312072278888026,0.0]"
T,1050000.0,2013-08-27,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[1050000.0],[0.8316624825937864],"[0.8316624825937864,0.0]"
F,390000.0,2013-06-13,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[390000.0],[0.15898509043600192],"[0.15898509043600192,0.0]"
S,2162500.0,2013-04-05,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Premium,[2162500.0],[1.9655315716476276],"[1.9655315716476276,0.0]"
T,425000.0,2013-12-17,N,ISLEWORTH,uk_property_full.csv,2013,Terraced,0.0,422.0,Standard,[425000.0],[0.19465737638376324],"[0.19465737638376324,422.0]"
F,315500.0,2013-12-20,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[315500.0],[0.08305408177576716],"[0.08305408177576716,0.0]"
F,440000.0,2013-05-23,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[440000.0],[0.2099454989328038],"[0.2099454989328038,0.0]"
F,440000.0,2013-02-13,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[440000.0],[0.2099454989328038],"[0.2099454989328038,0.0]"
T,180000.0,2013-02-11,N,CROYDON,uk_property_full.csv,2013,Terraced,0.0,75.0,Standard,[180000.0],[-0.05504862525056586],"[-0.05504862525056586,75.0]"
F,283000.0,2013-03-08,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[283000.0],[0.04992981625284596],"[0.04992981625284596,0.0]"
S,880000.0,2013-09-05,N,RICHMOND,uk_property_full.csv,2013,Semi-Detached,1.0,185.0,Premium,[880000.0],[0.6583970937046602],"[0.6583970937046602,185.0]"
F,274000.0,2013-12-16,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[274000.0],[0.040756942723421626],"[0.040756942723421626,0.0]"
F,150000.0,2013-06-28,N,HOUNSLOW,uk_property_full.csv,2013,,3.0,271.0,Standard,[150000.0],[-0.08562487034864696],"[-0.08562487034864696,271.0]"
S,286000.0,2013-05-24,N,STANMORE,uk_property_full.csv,2013,Semi-Detached,1.0,500.0,Standard,[286000.0],[0.052987440762654076],"[0.052987440762654076,500.0]"
F,480000.0,2013-09-27,N,RICHMOND,uk_property_full.csv,2013,,3.0,185.0,Premium,[480000.0],[0.25071382573024525],"[0.25071382573024525,185.0]"
F,545000.0,2013-09-16,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[545000.0],[0.3169623567760877],"[0.3169623567760877,0.0]"
T,367500.0,2013-10-04,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[367500.0],[0.1360529066124411],"[0.1360529066124411,0.0]"
T,286000.0,2013-08-20,N,RUISLIP,uk_property_full.csv,2013,Terraced,0.0,288.0,Standard,[286000.0],[0.052987440762654076],"[0.052987440762654076,288.0]"
T,435000.0,2013-10-17,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[435000.0],[0.2048494580831236],"[0.2048494580831236,0.0]"
F,250000.0,2013-04-25,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,0.0]"
T,407500.0,2013-12-19,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[407500.0],[0.17682123340988257],"[0.17682123340988257,0.0]"
T,1550000.0,2013-09-30,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[1550000.0],[1.3412665675618047],"[1.3412665675618047,0.0]"
F,585000.0,2013-04-29,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[585000.0],[0.35773068357352916],"[0.35773068357352916,0.0]"
F,250000.0,2013-07-30,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,0.0]"
S,410000.0,2013-10-08,N,ENFIELD,uk_property_full.csv,2013,Semi-Detached,1.0,88.0,Standard,[410000.0],[0.17936925383472266],"[0.17936925383472266,88.0]"
F,178000.0,2013-01-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[178000.0],[-0.057087041590437926],"[-0.057087041590437926,0.0]"
T,210000.0,2013-10-04,N,BROMLEY,uk_property_full.csv,2013,Terraced,0.0,108.0,Standard,[210000.0],[-0.024472380152484742],"[-0.024472380152484742,108.0]"
F,270000.0,2013-09-30,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[270000.0],[0.03668011004367748],"[0.03668011004367748,0.0]"
T,575000.0,2013-02-22,N,RICHMOND,uk_property_full.csv,2013,Terraced,0.0,185.0,Premium,[575000.0],[0.3475386018741688],"[0.3475386018741688,185.0]"
T,450000.0,2013-11-29,N,WORCESTER PARK,uk_property_full.csv,2013,Terraced,0.0,464.0,Premium,[450000.0],[0.22013758063216415],"[0.22013758063216415,464.0]"
F,155000.0,2013-09-18,N,HARROW,uk_property_full.csv,2013,,3.0,94.0,Standard,[155000.0],[-0.08052882949896678],"[-0.08052882949896678,94.0]"
F,220000.0,2013-10-08,N,BRENTFORD,uk_property_full.csv,2013,,3.0,595.0,Standard,[220000.0],[-0.014280298453124372],"[-0.014280298453124372,595.0]"
F,415000.0,2013-01-08,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[415000.0],[0.18446529468440284],"[0.18446529468440284,0.0]"
F,167000.0,2013-03-01,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[167000.0],[-0.06829833145973434],"[-0.06829833145973434,0.0]"
F,250000.0,2013-04-03,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,0.0]"
S,358000.0,2013-05-15,N,ISLEWORTH,uk_property_full.csv,2013,Semi-Detached,1.0,422.0,Standard,[358000.0],[0.12637042899804873],"[0.12637042899804873,422.0]"
F,2000000.0,2013-05-16,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[2000000.0],[1.7999102440330215],"[1.7999102440330215,0.0]"
F,168000.0,2013-06-28,Y,ROMFORD,uk_property_full.csv,2013,,3.0,66.0,Standard,[168000.0],[-0.06727912328979829],"[-0.06727912328979829,66.0]"
T,3650000.0,2013-01-04,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[3650000.0],[3.4816037244274827],"[3.4816037244274827,0.0]"
T,270000.0,2013-04-26,N,ILFORD,uk_property_full.csv,2013,Terraced,0.0,81.0,Standard,[270000.0],[0.03668011004367748],"[0.03668011004367748,81.0]"
T,450000.0,2013-10-04,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[450000.0],[0.22013758063216415],"[0.22013758063216415,0.0]"
D,1800000.0,2013-07-15,N,LONDON,uk_property_full.csv,2013,Detached,2.0,0.0,Premium,[1800000.0],[1.5960686100458141],"[1.5960686100458141,0.0]"
F,915000.0,2013-07-11,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[915000.0],[0.6940693796524214],"[0.6940693796524214,0.0]"
F,172500.0,2013-12-17,N,SUTTON,uk_property_full.csv,2013,,3.0,127.0,Standard,[172500.0],[-0.06269268652508614],"[-0.06269268652508614,127.0]"
S,350000.0,2013-02-12,N,BECKENHAM,uk_property_full.csv,2013,Semi-Detached,1.0,230.0,Standard,[350000.0],[0.11821676363856044],"[0.11821676363856044,230.0]"
D,696000.0,2013-01-10,N,HAMPTON,uk_property_full.csv,2013,Detached,2.0,545.0,Premium,[696000.0],[0.4708627904364293],"[0.4708627904364293,545.0]"
T,332500.0,2013-07-01,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[332500.0],[0.1003806206646798],"[0.1003806206646798,0.0]"
T,268000.0,2013-11-29,N,GREENFORD,uk_property_full.csv,2013,Terraced,0.0,423.0,Standard,[268000.0],[0.034641693703805404],"[0.034641693703805404,423.0]"
T,280000.0,2013-09-10,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[280000.0],[0.046872191743037854],"[0.046872191743037854,0.0]"
F,210000.0,2013-04-19,Y,SIDCUP,uk_property_full.csv,2013,,3.0,262.0,Standard,[210000.0],[-0.024472380152484742],"[-0.024472380152484742,262.0]"
T,228000.0,2013-11-27,N,RAINHAM,uk_property_full.csv,2013,Terraced,0.0,529.0,Standard,[228000.0],[-0.006126633093636076],"[-0.006126633093636076,529.0]"
F,850000.0,2013-07-09,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[850000.0],[0.627820848606579],"[0.627820848606579,0.0]"
F,260000.0,2013-04-11,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[260000.0],[0.02648802834431711],"[0.02648802834431711,0.0]"
F,440000.0,2013-07-19,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[440000.0],[0.2099454989328038],"[0.2099454989328038,0.0]"
T,350122.0,2013-03-15,Y,CARSHALTON,uk_property_full.csv,2013,Terraced,0.0,383.0,Standard,[350122.0],[0.11834110703529264],"[0.11834110703529264,383.0]"
S,353000.0,2013-09-27,N,HORNCHURCH,uk_property_full.csv,2013,Semi-Detached,1.0,221.0,Standard,[353000.0],[0.12127438814836855],"[0.12127438814836855,221.0]"
F,1075000.0,2013-12-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[1075000.0],[0.8571426868421873],"[0.8571426868421873,0.0]"
F,550000.0,2013-11-26,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[550000.0],[0.3220583976257679],"[0.3220583976257679,0.0]"
F,218000.0,2013-10-14,N,WEMBLEY,uk_property_full.csv,2013,,3.0,240.0,Standard,[218000.0],[-0.016318714792996448],"[-0.016318714792996448,240.0]"
F,190995.0,2013-11-26,N,DAGENHAM,uk_property_full.csv,2013,,3.0,164.0,Standard,[190995.0],[-0.043842431422119126],"[-0.043842431422119126,164.0]"
F,228500.0,2013-06-21,N,CHISLEHURST,uk_property_full.csv,2013,,3.0,617.0,Standard,[228500.0],[-0.0056170290086680575],"[-0.0056170290086680575,617.0]"
S,360000.0,2013-09-10,N,BROMLEY,uk_property_full.csv,2013,Semi-Detached,1.0,108.0,Standard,[360000.0],[0.12840884533792082],"[0.12840884533792082,108.0]"
F,755000.0,2013-07-02,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[755000.0],[0.5309960724626555],"[0.5309960724626555,0.0]"
F,540000.0,2013-11-21,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[540000.0],[0.3118663159264075],"[0.3118663159264075,0.0]"
F,442000.0,2013-06-26,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[442000.0],[0.21198391527267585],"[0.21198391527267585,0.0]"
F,179000.0,2013-11-22,N,HORNCHURCH,uk_property_full.csv,2013,,3.0,221.0,Standard,[179000.0],[-0.056067833420501895],"[-0.056067833420501895,221.0]"
F,298000.0,2013-06-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[298000.0],[0.06521793880188652],"[0.06521793880188652,0.0]"
S,740000.0,2013-04-05,N,TWICKENHAM,uk_property_full.csv,2013,Semi-Detached,1.0,202.0,Premium,[740000.0],[0.5157079499136149],"[0.5157079499136149,202.0]"
F,220000.0,2013-02-20,N,SOUTH CROYDON,uk_property_full.csv,2013,,3.0,273.0,Standard,[220000.0],[-0.014280298453124372],"[-0.014280298453124372,273.0]"
F,245000.0,2013-01-25,N,HARROW,uk_property_full.csv,2013,,3.0,94.0,Standard,[245000.0],[0.011199905795276554],"[0.011199905795276554,94.0]"
F,320000.0,2013-06-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[320000.0],[0.08764051854047933],"[0.08764051854047933,0.0]"
F,180000.0,2013-02-01,N,HAMPTON,uk_property_full.csv,2013,,3.0,545.0,Standard,[180000.0],[-0.05504862525056586],"[-0.05504862525056586,545.0]"
F,395000.0,2013-11-26,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[395000.0],[0.1640811312856821],"[0.1640811312856821,0.0]"
F,230000.0,2013-12-05,N,SOUTH CROYDON,uk_property_full.csv,2013,,3.0,273.0,Standard,[230000.0],[-0.004088216753764002],"[-0.004088216753764002,273.0]"
F,201000.0,2013-11-15,N,ILFORD,uk_property_full.csv,2013,,3.0,81.0,Standard,[201000.0],[-0.03364525368190908],"[-0.03364525368190908,81.0]"
S,310000.0,2013-02-01,N,RUISLIP,uk_property_full.csv,2013,Semi-Detached,1.0,288.0,Standard,[310000.0],[0.07744843684111896],"[0.07744843684111896,288.0]"
S,342000.0,2013-06-12,N,NORTHOLT,uk_property_full.csv,2013,Semi-Detached,1.0,440.0,Standard,[342000.0],[0.11006309827907215],"[0.11006309827907215,440.0]"
F,135000.0,2013-03-18,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Budget,[135000.0],[-0.10091299289768753],"[-0.10091299289768753,0.0]"
T,265000.0,2013-11-22,N,CHIGWELL,uk_property_full.csv,2013,Terraced,0.0,661.0,Standard,[265000.0],[0.0315840691939973],"[0.0315840691939973,661.0]"
F,865000.0,2013-09-05,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[865000.0],[0.6431089711556196],"[0.6431089711556196,0.0]"
F,382500.0,2013-03-04,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[382500.0],[0.15134102916148165],"[0.15134102916148165,0.0]"
F,402000.0,2013-07-19,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[402000.0],[0.17121558847523438],"[0.17121558847523438,0.0]"
F,173000.0,2013-02-08,N,WEMBLEY,uk_property_full.csv,2013,,3.0,240.0,Standard,[173000.0],[-0.062183082440118116],"[-0.062183082440118116,240.0]"
S,375000.0,2013-01-21,N,NORTHWOOD,uk_property_full.csv,2013,Semi-Detached,1.0,624.0,Standard,[375000.0],[0.14369696788696137],"[0.14369696788696137,624.0]"
F,240000.0,2013-11-15,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[240000.0],[0.006103864945596369],"[0.006103864945596369,0.0]"
F,375000.0,2013-05-24,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[375000.0],[0.14369696788696137],"[0.14369696788696137,0.0]"
F,166500.0,2013-01-28,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[166500.0],[-0.06880793554470235],"[-0.06880793554470235,0.0]"
F,220000.0,2013-04-23,N,HAMPTON,uk_property_full.csv,2013,,3.0,545.0,Standard,[220000.0],[-0.014280298453124372],"[-0.014280298453124372,545.0]"
T,387500.0,2013-12-17,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Standard,[387500.0],[0.15643707001116183],"[0.15643707001116183,0.0]"
F,195000.0,2013-09-30,N,BROMLEY,uk_property_full.csv,2013,,3.0,108.0,Standard,[195000.0],[-0.0397605027015253],"[-0.0397605027015253,108.0]"
T,230000.0,2013-10-14,N,SUTTON,uk_property_full.csv,2013,Terraced,0.0,127.0,Standard,[230000.0],[-0.004088216753764002],"[-0.004088216753764002,127.0]"
S,269995.0,2013-04-10,N,UPMINSTER,uk_property_full.csv,2013,Semi-Detached,1.0,556.0,Standard,[269995.0],[0.0366750140028278],"[0.0366750140028278,556.0]"
F,146000.0,2013-12-20,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Budget,[146000.0],[-0.08970170302839112],"[-0.08970170302839112,0.0]"
F,385000.0,2013-03-06,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[385000.0],[0.15388904958632174],"[0.15388904958632174,0.0]"
S,250000.0,2013-08-30,N,LONDON,uk_property_full.csv,2013,Semi-Detached,1.0,0.0,Standard,[250000.0],[0.01629594664495674],"[0.01629594664495674,0.0]"
F,422000.0,2013-10-25,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[422000.0],[0.19159975187395512],"[0.19159975187395512,0.0]"
T,975000.0,2013-01-29,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[975000.0],[0.7552218698485836],"[0.7552218698485836,0.0]"
F,1025000.0,2013-10-09,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[1025000.0],[0.8061822783453855],"[0.8061822783453855,0.0]"
F,235000.0,2013-06-10,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Standard,[235000.0],[0.0010078240959161835],"[0.0010078240959161835,0.0]"
F,607500.0,2013-08-29,Y,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[607500.0],[0.38066286739709004],"[0.38066286739709004,0.0]"
F,318000.0,2013-08-22,N,SURBITON,uk_property_full.csv,2013,,3.0,223.0,Standard,[318000.0],[0.08560210220060727],"[0.08560210220060727,223.0]"
T,167000.0,2013-01-16,N,BARKING,uk_property_full.csv,2013,Terraced,0.0,346.0,Standard,[167000.0],[-0.06829833145973434],"[-0.06829833145973434,346.0]"
F,699000.0,2013-10-01,N,LONDON,uk_property_full.csv,2013,,3.0,0.0,Premium,[699000.0],[0.47392041494623743],"[0.47392041494623743,0.0]"
T,520000.0,2013-12-12,N,LONDON,uk_property_full.csv,2013,Terraced,0.0,0.0,Premium,[520000.0],[0.2914821525276868],"[0.2914821525276868,0.0]"
T,245000.0,2013-03-28,N,COULSDON,uk_property_full.csv,2013,Terraced,0.0,489.0,Standard,[245000.0],[0.011199905795276554],"[0.011199905795276554,489.0]"
